beer,user,rating
2093,secondtooth,4.79
2137,secondtooth,3.5
6518,secondtooth,4.14
89174,secondtooth,4.15
2511,secondtooth,3.32
2512,secondtooth,4.39
2671,secondtooth,4.06
3089,secondtooth,4.05
14916,secondtooth,4.32
3434,secondtooth,4.17
3558,secondtooth,3.98
3951,secondtooth,4.38
3968,secondtooth,4.35
4073,secondtooth,3.94
4083,secondtooth,4.36
9478,secondtooth,4.57
30420,secondtooth,4.05
116648,secondtooth,4.44
5385,secondtooth,3.6
5441,secondtooth,4.28
48139,secondtooth,3.52
6301,secondtooth,3.85
6549,secondtooth,4.18
38470,secondtooth,4.25
7348,secondtooth,4.45
98383,secondtooth,4.0
146788,secondtooth,4.01
29619,secondtooth,4.03
8919,secondtooth,3.96
8951,secondtooth,3.98
34146,secondtooth,4.71
9086,secondtooth,3.69
20564,secondtooth,3.71
34483,secondtooth,4.34
10482,secondtooth,4.27
10672,secondtooth,4.44
64550,secondtooth,4.15
11757,secondtooth,4.85
11922,secondtooth,4.25
12013,secondtooth,4.15
55412,secondtooth,3.52
14712,secondtooth,4.27
17538,secondtooth,4.15
16074,secondtooth,4.25
16115,secondtooth,3.75
73764,secondtooth,4.15
99873,secondtooth,4.3
57908,secondtooth,3.82
58914,secondtooth,4.14
109789,secondtooth,4.14
18862,secondtooth,4.32
19589,secondtooth,4.13
28877,secondtooth,4.39
20478,secondtooth,4.6
21300,secondtooth,3.82
29209,secondtooth,3.99
21822,secondtooth,4.32
60420,secondtooth,3.83
77299,secondtooth,3.86
46363,secondtooth,4.48
46987,secondtooth,4.42
24905,secondtooth,3.95
168971,secondtooth,4.35
25755,secondtooth,4.84
84596,secondtooth,4.13
48582,secondtooth,4.29
90156,secondtooth,4.3
48434,secondtooth,4.46
95386,secondtooth,3.8
33832,secondtooth,4.2
37795,secondtooth,4.12
35738,secondtooth,4.21
111969,secondtooth,4.44
55862,secondtooth,3.97
35626,secondtooth,4.08
84045,secondtooth,4.07
35625,secondtooth,4.24
35720,secondtooth,3.95
55081,secondtooth,4.25
64228,secondtooth,4.45
41626,secondtooth,4.28
50564,secondtooth,4.48
86149,secondtooth,4.22
47658,Derek,4.82
58610,Derek,4.22
48824,Derek,4.03
50697,Derek,4.75
55939,Derek,4.32
74986,Derek,4.25
178740,Derek,4.35
45073,Derek,4.17
30,Derek,4.35
31,Derek,4.43
33,Derek,4.18
34,Derek,4.42
39,Derek,4.45
63,Derek,3.11
59,Derek,4.42
61,Derek,4.15
65,Derek,3.2
73,Derek,4.43
38394,Derek,4.44
16403,Derek,4.25
88,Derek,4.05
90,Derek,3.98
92,Derek,4.62
99,Derek,4.08
102,Derek,3.92
5653,Derek,3.93
103,Derek,3.77
104,Derek,3.98
129,Derek,4.49
131,Derek,4.53
132,Derek,4.0
141,Derek,4.33
142,Derek,4.15
148,Derek,4.32
155,Derek,4.11
156,Derek,3.88
28577,Derek,4.35
1173,Derek,4.0
30288,Derek,4.41
197,Derek,4.48
198,Derek,4.08
205,Derek,4.4
2178,Derek,2.85
34688,Derek,3.73
219,Derek,3.9
221,Derek,4.13
222,Derek,4.13
224,Derek,4.38
449,Derek,4.13
225,Derek,4.32
1545,Derek,4.82
226,Derek,3.45
229,Derek,4.1
236,Derek,4.0
246,Derek,2.44
248,Derek,4.21
79286,Derek,4.04
276,Derek,3.98
283,Derek,4.22
34420,Derek,3.87
299,Derek,3.58
42533,Derek,4.5
35732,Derek,4.05
353,Derek,4.41
355,Derek,3.37
361,Derek,4.18
386,Derek,4.45
387,Derek,3.7
402,Derek,4.38
7463,Derek,3.82
411,Derek,3.77
412,Derek,3.68
429,Derek,3.97
448,Derek,4.57
114804,Derek,4.66
1798,Derek,3.54
571,Derek,4.04
572,Derek,3.88
576,Derek,4.26
577,Derek,3.71
582,Derek,3.5
593,Derek,3.96
916,Derek,4.32
599,Derek,4.18
607,Derek,4.0
611,Derek,4.4
615,Derek,3.48
47434,Derek,4.44
622,Derek,4.5
645,Derek,4.15
646,Derek,4.18
656,Derek,4.76
665,Derek,3.65
667,Derek,2.53
6305,Derek,4.47
672,Derek,4.3
673,Derek,4.32
674,Derek,4.35
680,Derek,3.56
689,Derek,4.14
694,Derek,4.22
695,Derek,3.82
7850,Derek,4.15
709,Derek,4.25
722,Derek,3.88
727,Derek,3.77
731,Derek,4.66
752,Derek,4.3
754,Derek,3.68
33644,Derek,4.72
776,Derek,2.87
779,Derek,4.88
782,Derek,4.18
808,Derek,4.31
811,Derek,4.08
5428,Derek,4.29
857,Derek,4.44
935,Derek,3.5
945,Derek,3.62
17112,Derek,4.43
3833,Derek,4.32
1005,Derek,4.08
1009,Derek,4.07
1010,Derek,4.09
1013,Derek,4.67
1056,Derek,4.6
1093,Derek,4.57
1963,Derek,3.98
1117,Derek,4.25
1118,Derek,4.67
1153,Derek,3.19
1157,Derek,3.8
152542,Derek,3.54
1160,Derek,3.5
1161,Derek,3.55
1212,Derek,2.45
1256,Derek,4.38
1287,Derek,4.27
1346,Derek,4.06
1351,Derek,3.95
1361,Derek,4.25
1372,Derek,4.0
1696,Derek,4.45
1385,Derek,4.4
1402,Derek,4.35
1421,Derek,4.44
1444,Derek,4.15
1445,Derek,4.05
3523,Derek,3.83
1917,Derek,3.81
1558,Derek,4.5
1867,Derek,4.12
1575,Derek,4.15
1577,Derek,4.47
1585,Derek,4.62
1632,Derek,4.35
1658,Derek,4.29
1703,Derek,4.3
18198,Derek,4.0
1708,Derek,4.55
1717,Derek,3.13
38180,Derek,4.15
1745,Derek,4.1
1769,Derek,4.14
2557,Derek,4.28
22505,Derek,4.59
1836,Derek,3.9
1855,Derek,3.41
1881,Derek,4.07
1891,Derek,4.05
1904,Derek,4.23
4318,Derek,4.47
1914,Derek,4.0
1934,Derek,4.82
1946,Derek,4.36
24071,Derek,4.12
35397,Derek,3.5
28203,Derek,4.5
40149,Derek,4.36
148052,Derek,3.5
30764,Derek,3.65
6076,Derek,3.8
27804,Derek,4.23
17060,Derek,4.13
3158,Derek,4.7
8023,Derek,4.56
35036,Derek,4.37
45175,Derek,4.75
6322,Derek,3.95
41815,Derek,4.85
19960,Derek,4.42
2093,Derek,3.92
25852,Derek,4.25
89174,Derek,4.46
2392,Derek,4.75
2403,Derek,4.14
7520,Derek,4.0
2511,Derek,3.7
2512,Derek,4.45
36333,Derek,4.24
2671,Derek,3.42
2751,Derek,4.5
3089,Derek,4.32
14916,Derek,4.3
3434,Derek,4.03
3457,Derek,4.15
3558,Derek,2.64
7284,Derek,4.06
3842,Derek,4.5
3916,Derek,4.72
3951,Derek,3.98
3968,Derek,4.3
4073,Derek,3.98
4083,Derek,4.43
4109,Derek,3.6
33127,Derek,4.63
9478,Derek,4.2
30420,Derek,4.15
5385,Derek,4.27
5441,Derek,4.6
6104,Derek,4.1
40058,Derek,4.07
6533,Derek,4.57
6549,Derek,4.18
38470,Derek,4.4
7971,Derek,4.72
29619,Derek,4.33
8919,Derek,4.5
8951,Derek,4.23
34146,Derek,4.38
9086,Derek,3.97
34483,Derek,4.33
9474,Derek,4.48
18199,Derek,4.34
10325,Derek,4.62
10672,Derek,4.49
11757,Derek,4.52
11922,Derek,4.11
12013,Derek,3.71
12770,Derek,4.0
14712,Derek,4.28
30282,Derek,3.8
17538,Derek,4.24
15813,Derek,4.42
15881,Derek,4.5
16062,Derek,4.55
16074,Derek,4.35
16115,Derek,4.35
22352,Derek,4.68
16814,Derek,4.78
17900,Derek,3.82
19216,Derek,4.65
28877,Derek,4.27
20931,Derek,4.18
29209,Derek,4.38
21822,Derek,4.47
22227,Derek,4.47
22790,Derek,4.53
46363,Derek,4.35
46987,Derek,4.42
168971,Derek,4.43
41121,Derek,3.57
84596,Derek,4.34
27604,Derek,4.09
28204,Derek,3.81
48434,Derek,4.06
33832,Derek,4.32
35738,Derek,4.2
84045,Derek,4.33
35625,Derek,4.03
50570,Derek,3.9
51480,Derek,4.38
73618,Derek,4.05
55081,Derek,4.15
64228,Derek,4.62
41626,Derek,3.85
81067,Derek,4.2
43687,Derek,4.32
56973,Derek,4.38
45653,Derek,4.44
86149,Derek,4.28
47658,Phyl21ca,4.05
58610,Phyl21ca,3.52
48824,Phyl21ca,4.0
50697,Phyl21ca,4.0
55939,Phyl21ca,4.5
68916,Phyl21ca,4.16
74986,Phyl21ca,4.0
76816,Phyl21ca,3.53
77708,Phyl21ca,4.37
117177,Phyl21ca,4.85
88969,Phyl21ca,3.86
131782,Phyl21ca,4.34
102340,Phyl21ca,4.5
195,Phyl21ca,3.95
5328,Phyl21ca,2.53
45073,Phyl21ca,3.83
53453,Phyl21ca,4.0
1493,Phyl21ca,4.0
6,Phyl21ca,3.25
2264,Phyl21ca,4.05
30,Phyl21ca,3.95
31,Phyl21ca,3.82
33,Phyl21ca,4.5
34,Phyl21ca,4.47
39,Phyl21ca,3.5
63,Phyl21ca,3.51
59,Phyl21ca,4.0
61,Phyl21ca,4.0
65,Phyl21ca,1.3
73,Phyl21ca,3.7
27800,Phyl21ca,2.2
38394,Phyl21ca,2.76
16403,Phyl21ca,4.0
88,Phyl21ca,4.0
90,Phyl21ca,3.33
92,Phyl21ca,4.02
99,Phyl21ca,3.86
101,Phyl21ca,3.5
102,Phyl21ca,3.78
5653,Phyl21ca,2.55
103,Phyl21ca,2.85
104,Phyl21ca,3.5
108,Phyl21ca,2.73
129,Phyl21ca,4.83
131,Phyl21ca,4.08
132,Phyl21ca,4.28
141,Phyl21ca,3.77
142,Phyl21ca,4.01
147,Phyl21ca,4.0
148,Phyl21ca,3.3
155,Phyl21ca,2.98
156,Phyl21ca,3.31
28577,Phyl21ca,3.97
1173,Phyl21ca,3.23
184,Phyl21ca,3.5
30288,Phyl21ca,3.48
197,Phyl21ca,4.05
198,Phyl21ca,3.66
199,Phyl21ca,4.15
205,Phyl21ca,3.62
47022,Phyl21ca,4.71
2178,Phyl21ca,3.92
34688,Phyl21ca,3.67
219,Phyl21ca,3.0
221,Phyl21ca,3.5
222,Phyl21ca,3.0
224,Phyl21ca,3.68
449,Phyl21ca,2.78
225,Phyl21ca,3.92
1545,Phyl21ca,4.83
226,Phyl21ca,3.2
228,Phyl21ca,3.35
229,Phyl21ca,3.82
232,Phyl21ca,2.0
236,Phyl21ca,3.32
246,Phyl21ca,2.28
248,Phyl21ca,3.12
79286,Phyl21ca,4.04
276,Phyl21ca,4.05
279,Phyl21ca,3.75
283,Phyl21ca,3.13
34420,Phyl21ca,4.5
299,Phyl21ca,1.74
42533,Phyl21ca,3.82
332,Phyl21ca,1.12
35732,Phyl21ca,3.92
353,Phyl21ca,3.5
355,Phyl21ca,3.62
361,Phyl21ca,3.8
387,Phyl21ca,3.15
402,Phyl21ca,3.6
7463,Phyl21ca,3.95
411,Phyl21ca,2.77
412,Phyl21ca,3.82
429,Phyl21ca,3.12
78906,Phyl21ca,3.99
448,Phyl21ca,3.53
114804,Phyl21ca,4.54
56199,Phyl21ca,4.12
110895,Phyl21ca,3.91
1798,Phyl21ca,3.0
571,Phyl21ca,4.0
572,Phyl21ca,3.5
78011,Phyl21ca,3.98
576,Phyl21ca,3.23
577,Phyl21ca,3.5
593,Phyl21ca,3.28
916,Phyl21ca,3.03
599,Phyl21ca,4.0
607,Phyl21ca,2.89
611,Phyl21ca,3.83
615,Phyl21ca,3.85
45973,Phyl21ca,4.11
622,Phyl21ca,4.0
43905,Phyl21ca,3.5
639,Phyl21ca,2.73
645,Phyl21ca,4.58
646,Phyl21ca,4.28
656,Phyl21ca,4.2
665,Phyl21ca,3.7
667,Phyl21ca,2.0
6305,Phyl21ca,4.75
672,Phyl21ca,4.22
673,Phyl21ca,4.2
674,Phyl21ca,4.0
680,Phyl21ca,4.0
689,Phyl21ca,2.55
694,Phyl21ca,3.28
695,Phyl21ca,4.36
7850,Phyl21ca,3.3
709,Phyl21ca,3.82
722,Phyl21ca,4.18
727,Phyl21ca,3.5
731,Phyl21ca,3.5
751,Phyl21ca,3.22
752,Phyl21ca,3.62
5281,Phyl21ca,4.45
754,Phyl21ca,3.53
760,Phyl21ca,3.59
33644,Phyl21ca,4.0
776,Phyl21ca,3.79
56469,Phyl21ca,3.95
779,Phyl21ca,3.63
782,Phyl21ca,4.5
808,Phyl21ca,4.5
811,Phyl21ca,3.0
837,Phyl21ca,1.54
5428,Phyl21ca,4.0
857,Phyl21ca,4.5
935,Phyl21ca,2.0
945,Phyl21ca,3.95
17141,Phyl21ca,3.0
17112,Phyl21ca,4.44
1003,Phyl21ca,4.09
3833,Phyl21ca,3.85
1005,Phyl21ca,4.13
1009,Phyl21ca,4.0
1010,Phyl21ca,2.24
1013,Phyl21ca,4.02
1054,Phyl21ca,2.86
1056,Phyl21ca,4.0
39908,Phyl21ca,2.95
1093,Phyl21ca,3.95
1094,Phyl21ca,3.29
1963,Phyl21ca,2.79
1117,Phyl21ca,4.0
1118,Phyl21ca,3.67
1153,Phyl21ca,3.0
1157,Phyl21ca,3.5
1159,Phyl21ca,2.5
1160,Phyl21ca,3.86
1161,Phyl21ca,3.7
72170,Phyl21ca,4.5
1180,Phyl21ca,4.0
1212,Phyl21ca,3.0
1256,Phyl21ca,3.2
1287,Phyl21ca,3.23
49789,Phyl21ca,3.92
1320,Phyl21ca,1.13
1331,Phyl21ca,1.5
1339,Phyl21ca,3.5
1346,Phyl21ca,3.85
43670,Phyl21ca,4.2
1351,Phyl21ca,3.45
1372,Phyl21ca,3.5
1696,Phyl21ca,4.5
1385,Phyl21ca,3.5
176650,Phyl21ca,4.58
1402,Phyl21ca,4.0
1421,Phyl21ca,3.5
1444,Phyl21ca,4.42
1445,Phyl21ca,4.0
1446,Phyl21ca,3.72
1576,Phyl21ca,2.88
2010,Phyl21ca,4.5
3523,Phyl21ca,3.5
57252,Phyl21ca,3.82
1917,Phyl21ca,4.5
113523,Phyl21ca,4.48
1558,Phyl21ca,4.5
1867,Phyl21ca,3.7
1566,Phyl21ca,3.97
1575,Phyl21ca,3.38
1577,Phyl21ca,4.79
47731,Phyl21ca,3.8
1585,Phyl21ca,4.89
1587,Phyl21ca,4.03
59151,Phyl21ca,3.75
1632,Phyl21ca,3.42
1655,Phyl21ca,3.53
1658,Phyl21ca,3.23
18198,Phyl21ca,2.59
1703,Phyl21ca,4.0
1708,Phyl21ca,4.41
1717,Phyl21ca,3.58
38180,Phyl21ca,3.99
1745,Phyl21ca,4.0
32286,Phyl21ca,4.56
1769,Phyl21ca,4.0
1792,Phyl21ca,3.5
16909,Phyl21ca,3.8
2557,Phyl21ca,4.0
22505,Phyl21ca,3.95
1836,Phyl21ca,3.88
48505,Phyl21ca,4.0
1855,Phyl21ca,3.73
1881,Phyl21ca,3.5
128500,Phyl21ca,4.25
1891,Phyl21ca,4.5
1904,Phyl21ca,3.83
4318,Phyl21ca,3.85
2296,Phyl21ca,2.33
1914,Phyl21ca,3.67
2729,Phyl21ca,3.53
1934,Phyl21ca,4.19
86621,Phyl21ca,3.5
1946,Phyl21ca,4.55
10386,Phyl21ca,4.0
24071,Phyl21ca,2.95
144200,Phyl21ca,3.75
35397,Phyl21ca,3.9
28203,Phyl21ca,4.06
111616,Phyl21ca,4.28
2533,Phyl21ca,3.95
40149,Phyl21ca,4.01
148052,Phyl21ca,3.52
6076,Phyl21ca,4.59
27804,Phyl21ca,4.0
17060,Phyl21ca,3.85
127652,Phyl21ca,4.0
3158,Phyl21ca,3.77
8023,Phyl21ca,3.75
35036,Phyl21ca,3.94
45175,Phyl21ca,3.95
6322,Phyl21ca,3.33
60330,Phyl21ca,3.99
41815,Phyl21ca,4.21
14309,Phyl21ca,4.2
19960,Phyl21ca,4.25
7597,Phyl21ca,4.5
2093,Phyl21ca,4.07
2137,Phyl21ca,3.38
6518,Phyl21ca,3.92
25852,Phyl21ca,4.27
89174,Phyl21ca,3.91
2392,Phyl21ca,3.95
2403,Phyl21ca,3.43
7520,Phyl21ca,2.92
2511,Phyl21ca,2.59
2512,Phyl21ca,4.1
36333,Phyl21ca,4.03
2671,Phyl21ca,4.0
2751,Phyl21ca,3.95
3089,Phyl21ca,4.0
132073,Phyl21ca,3.85
14916,Phyl21ca,3.61
3434,Phyl21ca,4.0
3457,Phyl21ca,3.78
3558,Phyl21ca,2.91
7284,Phyl21ca,3.6
3842,Phyl21ca,4.0
3916,Phyl21ca,2.83
3951,Phyl21ca,3.85
3968,Phyl21ca,3.88
4073,Phyl21ca,4.0
4083,Phyl21ca,4.15
4109,Phyl21ca,3.7
4202,Phyl21ca,2.21
33127,Phyl21ca,4.0
5057,Phyl21ca,4.5
9478,Phyl21ca,2.8
30420,Phyl21ca,4.0
116648,Phyl21ca,4.47
5385,Phyl21ca,4.0
5441,Phyl21ca,4.0
48139,Phyl21ca,3.32
6104,Phyl21ca,4.05
40058,Phyl21ca,4.5
6260,Phyl21ca,3.29
6301,Phyl21ca,2.8
6533,Phyl21ca,3.5
6549,Phyl21ca,3.13
38470,Phyl21ca,3.73
7348,Phyl21ca,4.0
7531,Phyl21ca,3.5
57747,Phyl21ca,4.13
52928,Phyl21ca,4.53
7971,Phyl21ca,3.92
146788,Phyl21ca,3.78
29619,Phyl21ca,4.0
8919,Phyl21ca,3.85
8951,Phyl21ca,3.83
34146,Phyl21ca,4.0
9086,Phyl21ca,3.16
20564,Phyl21ca,3.73
34483,Phyl21ca,3.73
9474,Phyl21ca,4.77
18199,Phyl21ca,4.2
10325,Phyl21ca,4.5
10482,Phyl21ca,4.0
10672,Phyl21ca,3.36
11757,Phyl21ca,2.54
11922,Phyl21ca,3.73
12013,Phyl21ca,4.0
88880,Phyl21ca,4.25
12770,Phyl21ca,3.73
55412,Phyl21ca,3.5
14712,Phyl21ca,4.0
30282,Phyl21ca,3.9
17538,Phyl21ca,4.0
15813,Phyl21ca,4.0
15881,Phyl21ca,3.73
16062,Phyl21ca,4.0
16074,Phyl21ca,3.38
16115,Phyl21ca,3.33
22352,Phyl21ca,3.95
16814,Phyl21ca,4.61
20445,Phyl21ca,3.5
73764,Phyl21ca,3.89
61062,Phyl21ca,4.36
58914,Phyl21ca,3.75
109789,Phyl21ca,4.31
211516,Phyl21ca,4.24
71969,Phyl21ca,4.54
18862,Phyl21ca,3.9
19216,Phyl21ca,4.0
19589,Phyl21ca,3.5
138735,Phyl21ca,4.24
139521,Phyl21ca,4.5
28877,Phyl21ca,4.08
20478,Phyl21ca,4.0
20781,Phyl21ca,2.57
20931,Phyl21ca,3.82
21300,Phyl21ca,3.5
29209,Phyl21ca,3.81
21822,Phyl21ca,3.75
60426,Phyl21ca,4.0
37265,Phyl21ca,3.98
21950,Phyl21ca,4.0
22227,Phyl21ca,3.95
22790,Phyl21ca,4.0
77299,Phyl21ca,3.65
46363,Phyl21ca,4.28
39621,Phyl21ca,3.83
46987,Phyl21ca,4.06
24905,Phyl21ca,1.57
168971,Phyl21ca,3.84
41121,Phyl21ca,3.85
25755,Phyl21ca,2.95
84596,Phyl21ca,4.09
48582,Phyl21ca,4.62
27604,Phyl21ca,4.65
28204,Phyl21ca,3.59
90156,Phyl21ca,4.06
48434,Phyl21ca,4.45
95386,Phyl21ca,3.28
62761,Phyl21ca,4.25
33832,Phyl21ca,4.0
37795,Phyl21ca,4.0
80291,Phyl21ca,4.4
35738,Phyl21ca,4.23
51512,Phyl21ca,4.25
82250,Phyl21ca,3.95
189272,Phyl21ca,4.68
111969,Phyl21ca,4.15
89345,Phyl21ca,4.46
39286,Phyl21ca,4.31
133621,Phyl21ca,4.45
35625,Phyl21ca,4.08
50570,Phyl21ca,4.38
137955,Phyl21ca,3.76
51480,Phyl21ca,4.0
35720,Phyl21ca,3.59
73618,Phyl21ca,4.53
42723,Phyl21ca,4.06
181572,Phyl21ca,4.03
50176,Phyl21ca,4.0
64228,Phyl21ca,4.59
172420,Phyl21ca,4.43
41626,Phyl21ca,4.0
50564,Phyl21ca,3.84
43687,Phyl21ca,3.67
56973,Phyl21ca,4.49
45653,Phyl21ca,4.47
86149,Phyl21ca,4.0
47658,biboergosum,4.23
48824,biboergosum,4.11
50697,biboergosum,4.39
55939,biboergosum,4.37
68916,biboergosum,4.03
74986,biboergosum,4.0
76816,biboergosum,3.98
117177,biboergosum,4.45
100217,biboergosum,3.82
178740,biboergosum,4.35
195,biboergosum,4.0
142974,biboergosum,3.56
5328,biboergosum,3.38
2264,biboergosum,4.12
30,biboergosum,4.03
31,biboergosum,3.8
33,biboergosum,4.05
34,biboergosum,4.1
63,biboergosum,4.0
61,biboergosum,3.88
65,biboergosum,2.41
73,biboergosum,4.13
27800,biboergosum,3.93
16403,biboergosum,3.8
88,biboergosum,4.42
90,biboergosum,4.03
92,biboergosum,4.33
99,biboergosum,4.0
101,biboergosum,3.63
102,biboergosum,3.65
5653,biboergosum,3.9
103,biboergosum,3.3
104,biboergosum,3.95
108,biboergosum,2.71
129,biboergosum,3.97
131,biboergosum,4.35
132,biboergosum,4.22
141,biboergosum,4.05
142,biboergosum,4.12
147,biboergosum,3.65
148,biboergosum,4.0
155,biboergosum,4.1
156,biboergosum,3.8
28577,biboergosum,4.0
52855,biboergosum,3.76
179482,biboergosum,3.96
1173,biboergosum,4.0
184,biboergosum,3.86
197,biboergosum,3.91
198,biboergosum,4.0
2178,biboergosum,4.0
34688,biboergosum,3.25
219,biboergosum,4.12
221,biboergosum,4.08
222,biboergosum,4.0
224,biboergosum,4.3
449,biboergosum,3.06
1545,biboergosum,4.5
226,biboergosum,4.0
228,biboergosum,4.0
232,biboergosum,1.91
236,biboergosum,3.53
246,biboergosum,2.75
248,biboergosum,3.7
79286,biboergosum,3.79
276,biboergosum,4.12
279,biboergosum,3.63
283,biboergosum,4.3
162643,biboergosum,3.99
34420,biboergosum,4.39
299,biboergosum,3.53
42533,biboergosum,3.97
332,biboergosum,2.5
35732,biboergosum,4.0
353,biboergosum,3.95
355,biboergosum,3.97
361,biboergosum,3.88
386,biboergosum,3.5
387,biboergosum,3.62
402,biboergosum,3.86
7463,biboergosum,4.47
411,biboergosum,4.0
412,biboergosum,4.15
429,biboergosum,3.53
78906,biboergosum,4.25
703,biboergosum,3.96
1798,biboergosum,3.53
571,biboergosum,4.15
572,biboergosum,4.13
576,biboergosum,4.13
577,biboergosum,3.85
580,biboergosum,2.19
593,biboergosum,3.85
916,biboergosum,4.1
599,biboergosum,4.42
607,biboergosum,3.63
611,biboergosum,4.13
615,biboergosum,4.05
47434,biboergosum,4.07
43905,biboergosum,3.97
639,biboergosum,3.53
645,biboergosum,4.43
646,biboergosum,4.05
650,biboergosum,3.68
656,biboergosum,3.85
665,biboergosum,3.75
667,biboergosum,3.43
6305,biboergosum,4.31
672,biboergosum,4.0
673,biboergosum,4.0
674,biboergosum,3.95
680,biboergosum,4.0
689,biboergosum,2.63
694,biboergosum,4.0
695,biboergosum,4.3
7850,biboergosum,3.69
709,biboergosum,3.93
712,biboergosum,4.1
722,biboergosum,3.97
727,biboergosum,3.88
731,biboergosum,4.47
5281,biboergosum,4.42
754,biboergosum,3.61
760,biboergosum,3.96
776,biboergosum,4.05
56469,biboergosum,3.93
782,biboergosum,4.17
794,biboergosum,3.46
6108,biboergosum,4.23
808,biboergosum,3.72
175577,biboergosum,4.04
811,biboergosum,3.55
837,biboergosum,2.01
5428,biboergosum,4.0
935,biboergosum,3.28
945,biboergosum,4.33
17141,biboergosum,3.97
17112,biboergosum,4.0
3833,biboergosum,4.18
1005,biboergosum,3.91
1009,biboergosum,3.88
1010,biboergosum,3.92
1013,biboergosum,4.23
1054,biboergosum,3.62
1056,biboergosum,4.37
39908,biboergosum,2.95
1093,biboergosum,3.95
1094,biboergosum,3.98
1117,biboergosum,3.96
1118,biboergosum,4.05
1153,biboergosum,3.58
1157,biboergosum,4.0
1160,biboergosum,4.18
1161,biboergosum,4.05
1180,biboergosum,4.0
1212,biboergosum,3.41
1256,biboergosum,4.05
49789,biboergosum,4.2
1320,biboergosum,2.03
45897,biboergosum,4.22
1331,biboergosum,2.5
1339,biboergosum,4.12
1346,biboergosum,4.1
43670,biboergosum,4.31
1352,biboergosum,3.06
1361,biboergosum,4.03
1372,biboergosum,4.15
1696,biboergosum,4.47
1385,biboergosum,3.65
1402,biboergosum,4.1
1421,biboergosum,3.75
1445,biboergosum,3.78
1446,biboergosum,4.05
3523,biboergosum,3.7
1917,biboergosum,3.99
57252,biboergosum,3.65
1867,biboergosum,3.77
1579,biboergosum,4.42
1587,biboergosum,4.09
1632,biboergosum,3.95
1655,biboergosum,4.12
1658,biboergosum,3.93
1703,biboergosum,4.32
1708,biboergosum,4.3
187317,biboergosum,3.93
1717,biboergosum,4.47
38180,biboergosum,4.25
1745,biboergosum,4.03
1769,biboergosum,4.13
2557,biboergosum,4.12
22505,biboergosum,4.42
1836,biboergosum,4.0
48505,biboergosum,4.41
1855,biboergosum,4.0
1879,biboergosum,3.71
128500,biboergosum,4.09
1904,biboergosum,4.03
4318,biboergosum,4.1
2296,biboergosum,3.7
1914,biboergosum,3.77
2729,biboergosum,3.51
1934,biboergosum,4.45
86621,biboergosum,3.45
10386,biboergosum,3.9
144200,biboergosum,3.84
28203,biboergosum,4.19
35397,biboergosum,4.03
2533,biboergosum,3.88
48385,biboergosum,3.88
40149,biboergosum,3.99
148052,biboergosum,3.86
54904,biboergosum,3.92
27804,biboergosum,4.2
17060,biboergosum,4.12
3158,biboergosum,4.2
169625,biboergosum,3.94
45175,biboergosum,4.35
41815,biboergosum,4.29
60330,biboergosum,4.13
19960,biboergosum,4.33
2093,biboergosum,4.23
2137,biboergosum,3.43
6518,biboergosum,4.1
89174,biboergosum,4.36
2392,biboergosum,3.78
2512,biboergosum,4.1
36333,biboergosum,3.97
2671,biboergosum,4.2
2751,biboergosum,4.0
3089,biboergosum,3.8
132073,biboergosum,3.98
14916,biboergosum,4.0
3457,biboergosum,4.0
3558,biboergosum,3.73
3842,biboergosum,3.92
3916,biboergosum,4.32
3951,biboergosum,3.95
3968,biboergosum,3.77
4073,biboergosum,3.5
4083,biboergosum,4.42
4202,biboergosum,3.31
30420,biboergosum,4.12
116648,biboergosum,4.3
5385,biboergosum,3.48
5441,biboergosum,3.58
48139,biboergosum,3.91
6104,biboergosum,3.95
6260,biboergosum,3.68
6301,biboergosum,4.12
6549,biboergosum,4.1
38470,biboergosum,4.1
7348,biboergosum,4.17
7971,biboergosum,4.27
146788,biboergosum,3.66
29619,biboergosum,4.13
8919,biboergosum,4.1
8951,biboergosum,4.35
34146,biboergosum,3.97
9086,biboergosum,3.97
182256,biboergosum,3.92
34483,biboergosum,4.34
10325,biboergosum,4.38
10672,biboergosum,4.19
11757,biboergosum,4.15
11922,biboergosum,3.71
12013,biboergosum,4.08
12770,biboergosum,3.87
55412,biboergosum,3.31
14712,biboergosum,4.0
30282,biboergosum,3.32
22352,biboergosum,3.92
16814,biboergosum,4.45
20445,biboergosum,4.1
80197,biboergosum,4.21
73764,biboergosum,3.87
58914,biboergosum,3.84
109789,biboergosum,3.98
17900,biboergosum,3.88
18862,biboergosum,4.22
19216,biboergosum,4.2
19589,biboergosum,3.7
28877,biboergosum,3.92
20781,biboergosum,4.1
20931,biboergosum,4.17
29209,biboergosum,3.95
22227,biboergosum,4.25
39621,biboergosum,3.84
46987,biboergosum,4.13
168971,biboergosum,4.02
84596,biboergosum,4.18
28204,biboergosum,3.93
48434,biboergosum,4.05
95386,biboergosum,3.56
33832,biboergosum,3.8
37795,biboergosum,4.15
80291,biboergosum,4.3
35738,biboergosum,4.59
51512,biboergosum,3.98
82250,biboergosum,4.02
111969,biboergosum,4.24
39286,biboergosum,4.05
35626,biboergosum,3.95
